LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
-0,144874;-0,0250483;0,206843;0,258249;-0,254619;-0,32377;-0,174791;0,0394323;0,144613;0,92149;1;0,977935;0,974328;Nasal;U
0,206465;0,169114;0,345805;0,348968;0,366018;0,355114;-0,0316288;-0,148273;0,260496;0,653916;1;0,795828;0,954651;Nasal;U
0,0173403;0,164472;0,0701171;0,111533;0,106019;0,179176;0,173004;0,00210658;-0,0464792;0,0653848;0,892641;0,880726;1;Nasal;U
-0,106124;0,240986;0,0752807;0,0926549;-0,146495;0,344523;0,00955585;0,103039;0,0216395;0,562296;0,918653;0,933942;0,982009;Nasal;U
0,116103;0,236271;-0,27737;-0,00744596;0,0574584;0,0716604;0,185341;0,29329;0,208494;0,775029;0,849966;0,927295;1;Nasal;U
-0,115364;0,117163;-0,108165;-0,120626;-0,0614156;-0,585082;-1;-0,915297;-0,727923;-0,217368;0,745383;0,821519;0,75306;Nasal;U
0,237133;0,0242156;-0,0629554;0,227941;0,167936;0,0697369;0,122378;0,297827;0,366324;0,835464;0,947453;0,795335;1;Nasal;U
0,0915281;-0,131086;-0,255486;0,23518;-0,231247;-0,11598;-0,161258;0,101863;0,441022;0,974026;0,837574;0,931723;0,955448;Nasal;U
-0,030544;-0,0131734;-0,24007;-0,0312762;0,0507979;0,0819445;0,0629707;0,0291386;0,0629295;0,556201;0,887165;0,849809;0,955287;Nasal;U
-0,1615;0,0093726;-0,140785;-0,0468387;0,011536;-0,150195;-0,062822;0,0473024;0,12782;0,7729;1;0,922855;0,904438;Nasal;U
-0,288416;-0,0465871;0,0409182;-0,0231805;-0,206973;-0,176706;-0,109117;0,056991;0,0912444;0,746148;0,990409;1;0,970274;Nasal;U
-0,135661;0,0174219;-0,0772549;0,376999;-0,0384651;-0,016064;0,202433;0,135439;0,1938;0,824697;0,8044;0,98504;1;Nasal;U
0,265256;0,358013;0,338149;-0,0745911;0,281338;-0,0804615;0,0235099;0,200307;0,207396;0,820382;0,877498;1;0,988361;Nasal;U
0,0357725;-0,0453213;-0,186893;-0,105807;-0,00877978;0,335842;0,0672527;0,0264923;0,095137;0,513163;0,934296;0,929712;1;Nasal;U
-0,119267;-0,223674;-0,161336;-0,0299493;-0,0693567;-0,26512;-0,231761;-0,0262857;-0,164011;0,450435;0,909105;0,912687;0,956446;Nasal;U
-0,190192;0,164949;0,173206;0,119912;0,193312;0,148281;0,422659;0,426697;0,399498;0,625272;0,913789;0,816496;1;Nasal;U
0,0679852;0,483284;0,306241;0,301326;0,312636;0,249329;0,34935;0,0533865;0,539245;0,848107;1;0,805771;0,992635;Nasal;U
0,0969858;0,270142;0,11974;-0,00299907;-0,0437472;-0,0195755;0,21264;-0,0164255;0,0479643;0,77743;0,806495;1;0,846723;Nasal;U
-0,248848;-0,0676857;0,00858553;0,0734886;0,356293;0,20585;0,179093;0,233583;0,0819968;0,709968;0,891203;0,831844;0,955478;Nasal;U
0,31124;0,289601;0,0889974;0,134281;-0,481546;0,163904;-0,07427;-0,0545293;0,175803;0,536111;1;0,779441;0,738217;Nasal;U
-0,100576;0,215186;-0,00918979;-0,00250945;0,0760752;-0,0345942;-0,321957;-0,153159;-0,139558;0,453568;0,913945;0,865843;1;Nasal;U
0,186222;0,409746;0,54082;0,319406;0,302703;0,386012;0,448635;0,162192;0,385378;0,73425;1;0,797865;0,806409;Nasal;U
0,195687;0,0272529;0,159089;0,0189645;0,0833403;0,0128704;0,11608;0,13052;-0,102479;0,27856;0,856805;0,947104;0,858148;Nasal;U
0,172499;-0,0499266;0,144549;0,259705;-0,119493;0,0299447;0,0360865;0,0758652;0,34828;0,810058;1;0,898541;0,919872;Nasal;U
0,0742037;0,402597;0,119813;0,379151;0,484477;0,159586;0,0193654;0,0795276;0,439138;0,609686;0,781952;0,852451;1;Nasal;U
0,0999801;0,199546;0,205659;0,31836;0,151703;0,437531;-0,34436;-0,386275;0,18741;0,786424;1;0,738642;0,936663;Nasal;U
0,202766;0,195663;0,181533;0,278974;0,275312;-0,138389;0,244218;0,0850651;0,415673;0,499202;0,76253;0,81089;1;Nasal;U
-0,0523076;-0,0101977;-0,0943457;0,0292557;-0,184329;-0,226072;-0,0840018;0,209705;0,445577;0,927233;0,955381;0,987167;0,972613;Dorsal;U
0,015524;-0,0212954;0,0357203;0,126045;-0,0092225;0,0661657;0,115059;0,225406;0,358195;0,938789;0,978666;1;0,964076;Dorsal;U
-0,291668;0,0939264;-0,218854;-0,094912;-0,173194;-0,230392;-0,111135;0,10957;0,188422;0,891028;0,991268;0,875325;0,966985;Dorsal;U
-0,298093;-0,46373;-0,320141;-0,333622;-0,342486;-0,205366;-0,384353;-0,0220321;0,252183;0,87434;0,879303;0,898863;0,953976;Dorsal;U
