LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
-0,0653505;-0,798032;-1;-0,863715;-0,2744;0,295416;0,350269;0,538864;0,563329;0,452164;0,28925;0,222711;0,281096;SZ;G
-0,0571165;-0,333185;-0,787887;-0,726443;-0,247645;0,376321;0,628707;1;0,961902;0,878214;0,573925;0,321023;0,268675;SZ;G
-0,207281;-0,376147;-0,830756;-0,931228;-0,5047;0,667013;0,949686;1;0,938805;0,856041;0,568312;0,504205;0,33286;SZ;G
-0,182351;-0,574932;-0,353706;-0,374196;-0,427634;0,541009;0,827594;1;0,921984;0,853548;0,742134;0,539106;0,452921;SZ;G
-0,163949;-0,308259;-0,56558;-1;-0,524962;0,550707;0,588936;0,788424;0,849178;0,656203;0,456276;0,406274;0,320918;SZ;G
-0,203421;-0,2127;-0,855439;-0,623096;-0,466044;0,603565;0,899085;0,888492;1;0,950835;0,713696;0,686018;0,372538;SZ;G
0,0500274;-0,25096;-0,638094;-1;-0,281643;0,503073;0,871182;0,870102;0,842635;0,812189;0,805164;0,626616;0,205002;SZ;G
-0,52122;-1;-0,702638;-0,762137;0,320304;0,508454;0,597479;0,535406;0,562551;0,461828;0,438415;0,394271;0,389226;SZ;G
-0,104563;-0,315536;-0,610581;-0,971136;-0,442546;0,831904;1;0,917105;0,992827;0,855861;0,756375;0,562242;0,245541;SZ;G
-0,11459;-0,961646;-1;-0,883099;-0,283987;0,415131;0,827059;0,804101;0,818018;0,829069;0,420094;0,318103;0,0796246;SZ;G
-0,126709;-0,299586;-0,64304;-0,996214;-0,633358;0,432255;0,828213;0,882253;1;0,969866;0,535679;0,284666;0,403703;SZ;G
-0,072603;-0,228221;-0,26707;-0,518853;-1;0,103051;0,378935;0,800344;0,704506;0,533027;0,178671;0,107112;-0,150833;SZ;G
-0,160256;-0,303456;-0,48357;-0,913451;-1;-0,450399;0,0251505;0,13063;0,175479;0,0794361;-0,11351;-0,231411;-0,240285;SZ;G
-0,17652;-0,500151;-0,56787;-1;-0,493988;0,649631;0,667164;0,610821;0,668039;0,720278;0,536665;0,374991;0,363269;SZ;G
0,138483;-0,242162;-1;-0,798948;-0,0436012;0,492093;0,920794;0,82117;0,853433;0,835873;0,518881;0,740842;0,36876;SZ;G
-0,0891591;-0,272821;-0,253988;-0,612022;-0,511307;-0,0644548;0,411855;0,454356;0,562866;0,344154;-0,295568;-1;-0,841478;SZ;G
-0,181626;-0,357149;-1;-0,766198;-0,265228;0,511672;0,610145;0,75431;0,604569;0,524235;0,406909;0,268476;0,218877;SZ;G
-0,238046;-0,570738;-0,976651;-0,923165;-0,186418;0,567758;1;0,941049;0,956403;0,930106;0,719714;0,616742;0,239552;SZ;G
-0,176295;-0,407578;-0,486229;-1;-0,422589;0,138631;0,340728;0,446394;0,380792;0,380915;0,278967;-0,0312278;0,206179;SZ;G
-0,452721;-0,806213;-0,728298;-1;-0,552594;0,0540062;0,282068;0,126127;0,207241;0,384994;0,0239463;-0,0124715;-0,116203;SZ;G
-0,00918853;-0,244488;-1;-0,789119;-0,876797;0,359638;0,87226;0,804797;0,808978;0,925777;0,595362;-0,285777;-0,156626;SZ;G
-0,0309888;-0,393467;-0,493911;-0,682384;-0,594005;0,422765;0,700966;1;0,790231;0,59225;0,195539;-0,140184;0,0745846;SZ;G
-0,416465;-0,244358;-0,914343;-1;0,0631137;0,361861;0,416325;0,49776;0,557203;0,295126;0,308901;-0,0757049;0,107694;SZ;G
-0,00904975;-0,358727;-0,609961;-0,889154;-1;0,0597235;0,580893;0,71293;0,710852;0,667327;0,612572;0,278516;0,294445;Ventral;G
0,143335;-0,0139882;-0,221948;-0,367443;-0,361606;0,196115;0,788665;0,927532;1;0,822901;0,414579;0,142405;0,133679;Ventral;G
0,0464918;-0,0886944;-0,54652;-0,931959;-0,836225;0,0762548;0,677507;0,912515;1;0,821359;0,43894;0,247838;0,304059;Ventral;G
-0,216843;-0,34216;-0,698998;-1;-0,978399;0,0881274;0,573263;0,748242;0,70049;0,563794;0,241231;0,188158;0,240263;Ventral;G
0,0290288;-0,158629;-0,305446;-0,885613;-1;-0,411262;-0,0491725;0,54823;0,628324;0,433487;0,156033;-0,00775988;-0,0310139;Ventral;G
-0,129077;-0,130991;-0,376465;-0,895975;-1;-0,474427;-0,0866372;0,505801;0,370994;0,217218;-0,0981799;-0,253034;-0,384299;Ventral;G
-0,0610988;-0,158746;-0,396533;-1;-0,994239;-0,678717;0,0521297;0,324238;0,281312;0,199039;0,0545668;-0,16814;-0,216191;Ventral;G
-0,114066;-0,188808;-0,127287;-0,415616;-1;-0,366519;0,0410503;0,194274;0,31422;0,163424;-0,0550106;-0,223882;-0,452325;Ventral;G
0,0608568;-0,208167;-0,360737;-0,666434;-1;-0,408056;0,0807107;0,262747;0,47254;0,149457;0,0735293;-0,203915;-0,253884;Ventral;G
0,262155;-0,297047;-0,287924;-0,598549;-0,704572;0,144395;0,775395;0,856056;0,856145;1;0,451198;0,194405;-0,283543;Ventral;G
0,032147;-0,128039;-0,367798;-0,707852;-1;-0,40273;0,19798;0,574487;0,646419;0,450839;-0,0686162;-0,070499;-0,164053;Ventral;G
-0,373475;-0,371134;-0,575401;-0,788479;-1;-0,338999;-0,0245874;0,439324;0,331141;0,527094;0,0881329;-0,0076821;0,0246949;Ventral;G
-0,324288;-0,3159;-0,693463;-0,778589;-1;0,261742;0,420039;0,602385;0,683812;0,488153;0,433094;0,433106;0,378941;Ventral;G
-0,177395;-0,167574;-0,320025;-0,817184;-1;0,317669;0,604649;0,55557;0,735167;0,64245;0,300561;0,272098;0,214609;Ventral;G
-0,153578;-0,369054;-0,364848;-0,785849;-1;-0,345325;-0,235;0,332409;0,305676;0,241952;0,201542;0,0597356;-0,320976;Ventral;G
